"Date","Team","Opponent","Home_Away","idTeam","cityTeam","teamName"
2024-01-24,"Cleveland Cavaliers","Milwaukee Bucks","Away",1610612739,"Cleveland","Cavaliers"
2024-01-24,"Milwaukee Bucks","Cleveland Cavaliers","Home",1610612749,"Milwaukee","Bucks"
2024-01-24,"Phoenix Suns","Dallas Mavericks","Away",1610612756,"Phoenix","Suns"
2024-01-24,"Dallas Mavericks","Phoenix Suns","Home",1610612742,"Dallas","Mavericks"
2024-01-24,"Atlanta Hawks","Golden State Warriors","Away",1610612737,"Atlanta","Hawks"
2024-01-24,"Golden State Warriors","Atlanta Hawks","Home",1610612744,"Golden State","Warriors"
2024-01-25,"Philadelphia 76ers","Indiana Pacers","Away",1610612755,"Philadelphia","76ers"
2024-01-25,"Indiana Pacers","Philadelphia 76ers","Home",1610612754,"Indiana","Pacers"
2024-01-25,"Utah Jazz","Washington Wizards","Away",1610612762,"Utah","Jazz"
2024-01-25,"Washington Wizards","Utah Jazz","Home",1610612764,"Washington","Wizards"
2024-01-25,"Minnesota Timberwolves","Brooklyn Nets","Away",1610612750,"Minnesota","Timberwolves"
2024-01-25,"Brooklyn Nets","Minnesota Timberwolves","Home",1610612751,"Brooklyn","Nets"
2024-01-25,"Boston Celtics","Miami Heat","Away",1610612738,"Boston","Celtics"
2024-01-25,"Miami Heat","Boston Celtics","Home",1610612748,"Miami","Heat"
2024-01-25,"Denver Nuggets","New York Knicks","Away",1610612743,"Denver","Nuggets"
2024-01-25,"New York Knicks","Denver Nuggets","Home",1610612752,"New York","Knicks"
2024-01-25,"Sacramento Kings","Golden State Warriors","Away",1610612758,"Sacramento","Kings"
2024-01-25,"Golden State Warriors","Sacramento Kings","Home",1610612744,"Golden State","Warriors"
2024-01-25,"Chicago Bulls","Los Angeles Lakers","Away",1610612741,"Chicago","Bulls"
2024-01-25,"Los Angeles Lakers","Chicago Bulls","Home",1610612747,"Los Angeles","Lakers"
2024-01-26,"Dallas Mavericks","Atlanta Hawks","Away",1610612742,"Dallas","Mavericks"
2024-01-26,"Atlanta Hawks","Dallas Mavericks","Home",1610612737,"Atlanta","Hawks"
2024-01-26,"Houston Rockets","Charlotte Hornets","Away",1610612745,"Houston","Rockets"
2024-01-26,"Charlotte Hornets","Houston Rockets","Home",1610612766,"Charlotte","Hornets"
2024-01-26,"Phoenix Suns","Indiana Pacers","Away",1610612756,"Phoenix","Suns"
2024-01-26,"Indiana Pacers","Phoenix Suns","Home",1610612754,"Indiana","Pacers"
2024-01-26,"Los Angeles Clippers","Toronto Raptors","Away",1610612746,"LA","Clippers"
2024-01-26,"Toronto Raptors","Los Angeles Clippers","Home",1610612761,"Toronto","Raptors"
2024-01-26,"Orlando Magic","Memphis Grizzlies","Away",1610612753,"Orlando","Magic"
2024-01-26,"Memphis Grizzlies","Orlando Magic","Home",1610612763,"Memphis","Grizzlies"
2024-01-26,"Cleveland Cavaliers","Milwaukee Bucks","Away",1610612739,"Cleveland","Cavaliers"
2024-01-26,"Milwaukee Bucks","Cleveland Cavaliers","Home",1610612749,"Milwaukee","Bucks"
2024-01-26,"Oklahoma City Thunder","New Orleans Pelicans","Away",1610612760,"Oklahoma City","Thunder"
2024-01-26,"New Orleans Pelicans","Oklahoma City Thunder","Home",1610612740,"New Orleans","Pelicans"
2024-01-26,"Portland Trail Blazers","San Antonio Spurs","Away",1610612757,"Portland","Trail Blazers"
2024-01-26,"San Antonio Spurs","Portland Trail Blazers","Home",1610612759,"San Antonio","Spurs"
2024-01-27,"Washington Wizards","Detroit Pistons","Away",1610612764,"Washington","Wizards"
2024-01-27,"Detroit Pistons","Washington Wizards","Home",1610612765,"Detroit","Pistons"
2024-01-27,"Miami Heat","New York Knicks","Away",1610612748,"Miami","Heat"
2024-01-27,"New York Knicks","Miami Heat","Home",1610612752,"New York","Knicks"
2024-01-27,"Philadelphia 76ers","Denver Nuggets","Away",1610612755,"Philadelphia","76ers"
2024-01-27,"Denver Nuggets","Philadelphia 76ers","Home",1610612743,"Denver","Nuggets"
2024-01-27,"Houston Rockets","Brooklyn Nets","Away",1610612745,"Houston","Rockets"
2024-01-27,"Brooklyn Nets","Houston Rockets","Home",1610612751,"Brooklyn","Nets"
2024-01-27,"Los Angeles Clippers","Boston Celtics","Away",1610612746,"LA","Clippers"
2024-01-27,"Boston Celtics","Los Angeles Clippers","Home",1610612738,"Boston","Celtics"
2024-01-27,"Utah Jazz","Charlotte Hornets","Away",1610612762,"Utah","Jazz"
2024-01-27,"Charlotte Hornets","Utah Jazz","Home",1610612766,"Charlotte","Hornets"
2024-01-27,"New Orleans Pelicans","Milwaukee Bucks","Away",1610612740,"New Orleans","Pelicans"
2024-01-27,"Milwaukee Bucks","New Orleans Pelicans","Home",1610612749,"Milwaukee","Bucks"
2024-01-27,"Los Angeles Lakers","Golden State Warriors","Away",1610612747,"Los Angeles","Lakers"
2024-01-27,"Golden State Warriors","Los Angeles Lakers","Home",1610612744,"Golden State","Warriors"
2024-01-27,"Minnesota Timberwolves","San Antonio Spurs","Away",1610612750,"Minnesota","Timberwolves"
2024-01-27,"San Antonio Spurs","Minnesota Timberwolves","Home",1610612759,"San Antonio","Spurs"
2024-01-27,"Sacramento Kings","Dallas Mavericks","Away",1610612758,"Sacramento","Kings"
2024-01-27,"Dallas Mavericks","Sacramento Kings","Home",1610612742,"Dallas","Mavericks"
2024-01-28,"Memphis Grizzlies","Indiana Pacers","Away",1610612763,"Memphis","Grizzlies"
2024-01-28,"Indiana Pacers","Memphis Grizzlies","Home",1610612754,"Indiana","Pacers"
2024-01-28,"Toronto Raptors","Atlanta Hawks","Away",1610612761,"Toronto","Raptors"
2024-01-28,"Atlanta Hawks","Toronto Raptors","Home",1610612737,"Atlanta","Hawks"
2024-01-28,"Oklahoma City Thunder","Detroit Pistons","Away",1610612760,"Oklahoma City","Thunder"
2024-01-28,"Detroit Pistons","Oklahoma City Thunder","Home",1610612765,"Detroit","Pistons"
2024-01-28,"Phoenix Suns","Orlando Magic","Away",1610612756,"Phoenix","Suns"
2024-01-28,"Orlando Magic","Phoenix Suns","Home",1610612753,"Orlando","Magic"
2024-01-28,"Chicago Bulls","Portland Trail Blazers","Away",1610612741,"Chicago","Bulls"
2024-01-28,"Portland Trail Blazers","Chicago Bulls","Home",1610612757,"Portland","Trail Blazers"
2024-01-29,"New York Knicks","Charlotte Hornets","Away",1610612752,"New York","Knicks"
2024-01-29,"Charlotte Hornets","New York Knicks","Home",1610612766,"Charlotte","Hornets"
2024-01-29,"Los Angeles Clippers","Cleveland Cavaliers","Away",1610612746,"LA","Clippers"
2024-01-29,"Cleveland Cavaliers","Los Angeles Clippers","Home",1610612739,"Cleveland","Cavaliers"
2024-01-29,"New Orleans Pelicans","Boston Celtics","Away",1610612740,"New Orleans","Pelicans"
2024-01-29,"Boston Celtics","New Orleans Pelicans","Home",1610612738,"Boston","Celtics"
2024-01-29,"Utah Jazz","Brooklyn Nets","Away",1610612762,"Utah","Jazz"
2024-01-29,"Brooklyn Nets","Utah Jazz","Home",1610612751,"Brooklyn","Nets"
2024-01-29,"Phoenix Suns","Miami Heat","Away",1610612756,"Phoenix","Suns"
2024-01-29,"Miami Heat","Phoenix Suns","Home",1610612748,"Miami","Heat"
2024-01-29,"Los Angeles Lakers","Houston Rockets","Away",1610612747,"Los Angeles","Lakers"
2024-01-29,"Houston Rockets","Los Angeles Lakers","Home",1610612745,"Houston","Rockets"
2024-01-29,"Sacramento Kings","Memphis Grizzlies","Away",1610612758,"Sacramento","Kings"
2024-01-29,"Memphis Grizzlies","Sacramento Kings","Home",1610612763,"Memphis","Grizzlies"
2024-01-29,"Minnesota Timberwolves","Oklahoma City Thunder","Away",1610612750,"Minnesota","Timberwolves"
2024-01-29,"Oklahoma City Thunder","Minnesota Timberwolves","Home",1610612760,"Oklahoma City","Thunder"
2024-01-29,"Washington Wizards","San Antonio Spurs","Away",1610612764,"Washington","Wizards"
2024-01-29,"San Antonio Spurs","Washington Wizards","Home",1610612759,"San Antonio","Spurs"
2024-01-29,"Orlando Magic","Dallas Mavericks","Away",1610612753,"Orlando","Magic"
2024-01-29,"Dallas Mavericks","Orlando Magic","Home",1610612742,"Dallas","Mavericks"
2024-01-29,"Milwaukee Bucks","Denver Nuggets","Away",1610612749,"Milwaukee","Bucks"
2024-01-29,"Denver Nuggets","Milwaukee Bucks","Home",1610612743,"Denver","Nuggets"
2024-01-29,"Philadelphia 76ers","Portland Trail Blazers","Away",1610612755,"Philadelphia","76ers"
2024-01-29,"Portland Trail Blazers","Philadelphia 76ers","Home",1610612757,"Portland","Trail Blazers"
2024-01-30,"Los Angeles Lakers","Atlanta Hawks","Away",1610612747,"Los Angeles","Lakers"
2024-01-30,"Atlanta Hawks","Los Angeles Lakers","Home",1610612737,"Atlanta","Hawks"
2024-01-30,"Indiana Pacers","Boston Celtics","Away",1610612754,"Indiana","Pacers"
2024-01-30,"Boston Celtics","Indiana Pacers","Home",1610612738,"Boston","Celtics"
2024-01-30,"Utah Jazz","New York Knicks","Away",1610612762,"Utah","Jazz"
2024-01-30,"New York Knicks","Utah Jazz","Home",1610612752,"New York","Knicks"
2024-01-30,"Toronto Raptors","Chicago Bulls","Away",1610612761,"Toronto","Raptors"
2024-01-30,"Chicago Bulls","Toronto Raptors","Home",1610612741,"Chicago","Bulls"
2024-01-30,"Philadelphia 76ers","Golden State Warriors","Away",1610612755,"Philadelphia","76ers"
2024-01-30,"Golden State Warriors","Philadelphia 76ers","Home",1610612744,"Golden State","Warriors"
2024-01-31,"Chicago Bulls","Charlotte Hornets","Away",1610612741,"Chicago","Bulls"
2024-01-31,"Charlotte Hornets","Chicago Bulls","Home",1610612766,"Charlotte","Hornets"
2024-01-31,"Detroit Pistons","Cleveland Cavaliers","Away",1610612765,"Detroit","Pistons"
2024-01-31,"Cleveland Cavaliers","Detroit Pistons","Home",1610612739,"Cleveland","Cavaliers"
2024-01-31,"Los Angeles Clippers","Washington Wizards","Away",1610612746,"LA","Clippers"
2024-01-31,"Washington Wizards","Los Angeles Clippers","Home",1610612764,"Washington","Wizards"
2024-01-31,"Phoenix Suns","Brooklyn Nets","Away",1610612756,"Phoenix","Suns"
2024-01-31,"Brooklyn Nets","Phoenix Suns","Home",1610612751,"Brooklyn","Nets"
2024-01-31,"Sacramento Kings","Miami Heat","Away",1610612758,"Sacramento","Kings"
2024-01-31,"Miami Heat","Sacramento Kings","Home",1610612748,"Miami","Heat"
2024-01-31,"New Orleans Pelicans","Houston Rockets","Away",1610612740,"New Orleans","Pelicans"
2024-01-31,"Houston Rockets","New Orleans Pelicans","Home",1610612745,"Houston","Rockets"
2024-01-31,"Dallas Mavericks","Minnesota Timberwolves","Away",1610612742,"Dallas","Mavericks"
2024-01-31,"Minnesota Timberwolves","Dallas Mavericks","Home",1610612750,"Minnesota","Timberwolves"
2024-01-31,"Orlando Magic","San Antonio Spurs","Away",1610612753,"Orlando","Magic"
2024-01-31,"San Antonio Spurs","Orlando Magic","Home",1610612759,"San Antonio","Spurs"
2024-01-31,"Denver Nuggets","Oklahoma City Thunder","Away",1610612743,"Denver","Nuggets"
2024-01-31,"Oklahoma City Thunder","Denver Nuggets","Home",1610612760,"Oklahoma City","Thunder"
2024-01-31,"Milwaukee Bucks","Portland Trail Blazers","Away",1610612749,"Milwaukee","Bucks"
2024-01-31,"Portland Trail Blazers","Milwaukee Bucks","Home",1610612757,"Portland","Trail Blazers"
2024-02-01,"Los Angeles Lakers","Boston Celtics","Away",1610612747,"Los Angeles","Lakers"
2024-02-01,"Boston Celtics","Los Angeles Lakers","Home",1610612738,"Boston","Celtics"
2024-02-01,"Indiana Pacers","New York Knicks","Away",1610612754,"Indiana","Pacers"
2024-02-01,"New York Knicks","Indiana Pacers","Home",1610612752,"New York","Knicks"
2024-02-01,"Philadelphia 76ers","Utah Jazz","Away",1610612755,"Philadelphia","76ers"
2024-02-01,"Utah Jazz","Philadelphia 76ers","Home",1610612762,"Utah","Jazz"
2024-02-01,"Cleveland Cavaliers","Memphis Grizzlies","Away",1610612739,"Cleveland","Cavaliers"
2024-02-01,"Memphis Grizzlies","Cleveland Cavaliers","Home",1610612763,"Memphis","Grizzlies"
2024-02-02,"Los Angeles Clippers","Detroit Pistons","Away",1610612746,"LA","Clippers"
2024-02-02,"Detroit Pistons","Los Angeles Clippers","Home",1610612765,"Detroit","Pistons"
2024-02-02,"Miami Heat","Washington Wizards","Away",1610612748,"Miami","Heat"
2024-02-02,"Washington Wizards","Miami Heat","Home",1610612764,"Washington","Wizards"
2024-02-02,"Phoenix Suns","Atlanta Hawks","Away",1610612756,"Phoenix","Suns"
2024-02-02,"Atlanta Hawks","Phoenix Suns","Home",1610612737,"Atlanta","Hawks"
2024-02-02,"Sacramento Kings","Indiana Pacers","Away",1610612758,"Sacramento","Kings"
2024-02-02,"Indiana Pacers","Sacramento Kings","Home",1610612754,"Indiana","Pacers"
2024-02-02,"Toronto Raptors","Houston Rockets","Away",1610612761,"Toronto","Raptors"
2024-02-02,"Houston Rockets","Toronto Raptors","Home",1610612745,"Houston","Rockets"
2024-02-02,"Golden State Warriors","Memphis Grizzlies","Away",1610612744,"Golden State","Warriors"
2024-02-02,"Memphis Grizzlies","Golden State Warriors","Home",1610612763,"Memphis","Grizzlies"
2024-02-02,"Orlando Magic","Minnesota Timberwolves","Away",1610612753,"Orlando","Magic"
2024-02-02,"Minnesota Timberwolves","Orlando Magic","Home",1610612750,"Minnesota","Timberwolves"
2024-02-02,"Charlotte Hornets","Oklahoma City Thunder","Away",1610612766,"Charlotte","Hornets"
2024-02-02,"Oklahoma City Thunder","Charlotte Hornets","Home",1610612760,"Oklahoma City","Thunder"
2024-02-02,"New Orleans Pelicans","San Antonio Spurs","Away",1610612740,"New Orleans","Pelicans"
2024-02-02,"San Antonio Spurs","New Orleans Pelicans","Home",1610612759,"San Antonio","Spurs"
2024-02-02,"Portland Trail Blazers","Denver Nuggets","Away",1610612757,"Portland","Trail Blazers"
2024-02-02,"Denver Nuggets","Portland Trail Blazers","Home",1610612743,"Denver","Nuggets"
2024-02-03,"Brooklyn Nets","Philadelphia 76ers","Away",1610612751,"Brooklyn","Nets"
2024-02-03,"Philadelphia 76ers","Brooklyn Nets","Home",1610612755,"Philadelphia","76ers"
2024-02-03,"Golden State Warriors","Atlanta Hawks","Away",1610612744,"Golden State","Warriors"
2024-02-03,"Atlanta Hawks","Golden State Warriors","Home",1610612737,"Atlanta","Hawks"
2024-02-03,"Sacramento Kings","Chicago Bulls","Away",1610612758,"Sacramento","Kings"
2024-02-03,"Chicago Bulls","Sacramento Kings","Home",1610612741,"Chicago","Bulls"
2024-02-03,"Milwaukee Bucks","Dallas Mavericks","Away",1610612749,"Milwaukee","Bucks"
2024-02-03,"Dallas Mavericks","Milwaukee Bucks","Home",1610612742,"Dallas","Mavericks"
2024-02-03,"Los Angeles Lakers","New York Knicks","Away",1610612747,"Los Angeles","Lakers"
2024-02-03,"New York Knicks","Los Angeles Lakers","Home",1610612752,"New York","Knicks"
2024-02-03,"Cleveland Cavaliers","San Antonio Spurs","Away",1610612739,"Cleveland","Cavaliers"
2024-02-03,"San Antonio Spurs","Cleveland Cavaliers","Home",1610612759,"San Antonio","Spurs"
2024-02-04,"Orlando Magic","Detroit Pistons","Away",1610612753,"Orlando","Magic"
2024-02-04,"Detroit Pistons","Orlando Magic","Home",1610612765,"Detroit","Pistons"
2024-02-04,"Phoenix Suns","Washington Wizards","Away",1610612756,"Phoenix","Suns"
2024-02-04,"Washington Wizards","Phoenix Suns","Home",1610612764,"Washington","Wizards"
2024-02-04,"Memphis Grizzlies","Boston Celtics","Away",1610612763,"Memphis","Grizzlies"
2024-02-04,"Boston Celtics","Memphis Grizzlies","Home",1610612738,"Boston","Celtics"
2024-02-04,"Indiana Pacers","Charlotte Hornets","Away",1610612754,"Indiana","Pacers"
2024-02-04,"Charlotte Hornets","Indiana Pacers","Home",1610612766,"Charlotte","Hornets"
2024-02-04,"Los Angeles Clippers","Miami Heat","Away",1610612746,"LA","Clippers"
2024-02-04,"Miami Heat","Los Angeles Clippers","Home",1610612748,"Miami","Heat"
2024-02-04,"Houston Rockets","Minnesota Timberwolves","Away",1610612745,"Houston","Rockets"
2024-02-04,"Minnesota Timberwolves","Houston Rockets","Home",1610612750,"Minnesota","Timberwolves"
2024-02-04,"Toronto Raptors","Oklahoma City Thunder","Away",1610612761,"Toronto","Raptors"
2024-02-04,"Oklahoma City Thunder","Toronto Raptors","Home",1610612760,"Oklahoma City","Thunder"
2024-02-04,"Milwaukee Bucks","Utah Jazz","Away",1610612749,"Milwaukee","Bucks"
2024-02-04,"Utah Jazz","Milwaukee Bucks","Home",1610612762,"Utah","Jazz"
2024-02-04,"Portland Trail Blazers","Denver Nuggets","Away",1610612757,"Portland","Trail Blazers"
2024-02-04,"Denver Nuggets","Portland Trail Blazers","Home",1610612743,"Denver","Nuggets"
2024-02-05,"Los Angeles Lakers","Charlotte Hornets","Away",1610612747,"Los Angeles","Lakers"
2024-02-05,"Charlotte Hornets","Los Angeles Lakers","Home",1610612766,"Charlotte","Hornets"
2024-02-05,"Sacramento Kings","Cleveland Cavaliers","Away",1610612758,"Sacramento","Kings"
2024-02-05,"Cleveland Cavaliers","Sacramento Kings","Home",1610612739,"Cleveland","Cavaliers"
2024-02-05,"Dallas Mavericks","Philadelphia 76ers","Away",1610612742,"Dallas","Mavericks"
2024-02-05,"Philadelphia 76ers","Dallas Mavericks","Home",1610612755,"Philadelphia","76ers"
2024-02-05,"Los Angeles Clippers","Atlanta Hawks","Away",1610612746,"LA","Clippers"
2024-02-05,"Atlanta Hawks","Los Angeles Clippers","Home",1610612737,"Atlanta","Hawks"
2024-02-05,"Golden State Warriors","Brooklyn Nets","Away",1610612744,"Golden State","Warriors"
2024-02-05,"Brooklyn Nets","Golden State Warriors","Home",1610612751,"Brooklyn","Nets"
2024-02-05,"Toronto Raptors","New Orleans Pelicans","Away",1610612761,"Toronto","Raptors"
2024-02-05,"New Orleans Pelicans","Toronto Raptors","Home",1610612740,"New Orleans","Pelicans"
2024-02-06,"Houston Rockets","Indiana Pacers","Away",1610612745,"Houston","Rockets"
2024-02-06,"Indiana Pacers","Houston Rockets","Home",1610612754,"Indiana","Pacers"
2024-02-06,"Dallas Mavericks","Brooklyn Nets","Away",1610612742,"Dallas","Mavericks"
2024-02-06,"Brooklyn Nets","Dallas Mavericks","Home",1610612751,"Brooklyn","Nets"
2024-02-06,"Orlando Magic","Miami Heat","Away",1610612753,"Orlando","Magic"
2024-02-06,"Miami Heat","Orlando Magic","Home",1610612748,"Miami","Heat"
2024-02-06,"Memphis Grizzlies","New York Knicks","Away",1610612763,"Memphis","Grizzlies"
2024-02-06,"New York Knicks","Memphis Grizzlies","Home",1610612752,"New York","Knicks"
2024-02-06,"Minnesota Timberwolves","Chicago Bulls","Away",1610612750,"Minnesota","Timberwolves"
2024-02-06,"Chicago Bulls","Minnesota Timberwolves","Home",1610612741,"Chicago","Bulls"
2024-02-06,"Oklahoma City Thunder","Utah Jazz","Away",1610612760,"Oklahoma City","Thunder"
2024-02-06,"Utah Jazz","Oklahoma City Thunder","Home",1610612762,"Utah","Jazz"
2024-02-06,"Milwaukee Bucks","Phoenix Suns","Away",1610612749,"Milwaukee","Bucks"
2024-02-06,"Phoenix Suns","Milwaukee Bucks","Home",1610612756,"Phoenix","Suns"
2024-02-07,"Toronto Raptors","Charlotte Hornets","Away",1610612761,"Toronto","Raptors"
2024-02-07,"Charlotte Hornets","Toronto Raptors","Home",1610612766,"Charlotte","Hornets"
2024-02-07,"Golden State Warriors","Philadelphia 76ers","Away",1610612744,"Golden State","Warriors"
2024-02-07,"Philadelphia 76ers","Golden State Warriors","Home",1610612755,"Philadelphia","76ers"
2024-02-07,"Cleveland Cavaliers","Washington Wizards","Away",1610612739,"Cleveland","Cavaliers"
2024-02-07,"Washington Wizards","Cleveland Cavaliers","Home",1610612764,"Washington","Wizards"
2024-02-07,"Atlanta Hawks","Boston Celtics","Away",1610612737,"Atlanta","Hawks"
2024-02-07,"Boston Celtics","Atlanta Hawks","Home",1610612738,"Boston","Celtics"
2024-02-07,"San Antonio Spurs","Miami Heat","Away",1610612759,"San Antonio","Spurs"
2024-02-07,"Miami Heat","San Antonio Spurs","Home",1610612748,"Miami","Heat"
2024-02-07,"New Orleans Pelicans","Los Angeles Clippers","Away",1610612740,"New Orleans","Pelicans"
2024-02-07,"Los Angeles Clippers","New Orleans Pelicans","Home",1610612746,"LA","Clippers"
2024-02-07,"Detroit Pistons","Sacramento Kings","Away",1610612765,"Detroit","Pistons"
2024-02-07,"Sacramento Kings","Detroit Pistons","Home",1610612758,"Sacramento","Kings"
2024-02-08,"Golden State Warriors","Indiana Pacers","Away",1610612744,"Golden State","Warriors"
2024-02-08,"Indiana Pacers","Golden State Warriors","Home",1610612754,"Indiana","Pacers"
2024-02-08,"San Antonio Spurs","Orlando Magic","Away",1610612759,"San Antonio","Spurs"
2024-02-08,"Orlando Magic","San Antonio Spurs","Home",1610612753,"Orlando","Magic"
2024-02-08,"Cleveland Cavaliers","Brooklyn Nets","Away",1610612739,"Cleveland","Cavaliers"
2024-02-08,"Brooklyn Nets","Cleveland Cavaliers","Home",1610612751,"Brooklyn","Nets"
2024-02-08,"Dallas Mavericks","New York Knicks","Away",1610612742,"Dallas","Mavericks"
2024-02-08,"New York Knicks","Dallas Mavericks","Home",1610612752,"New York","Knicks"
2024-02-08,"Chicago Bulls","Memphis Grizzlies","Away",1610612741,"Chicago","Bulls"
2024-02-08,"Memphis Grizzlies","Chicago Bulls","Home",1610612763,"Memphis","Grizzlies"
2024-02-08,"Minnesota Timberwolves","Milwaukee Bucks","Away",1610612750,"Minnesota","Timberwolves"
2024-02-08,"Milwaukee Bucks","Minnesota Timberwolves","Home",1610612749,"Milwaukee","Bucks"
2024-02-08,"Utah Jazz","Phoenix Suns","Away",1610612762,"Utah","Jazz"
2024-02-08,"Phoenix Suns","Utah Jazz","Home",1610612756,"Phoenix","Suns"
2024-02-08,"Denver Nuggets","Los Angeles Lakers","Away",1610612743,"Denver","Nuggets"
2024-02-08,"Los Angeles Lakers","Denver Nuggets","Home",1610612747,"Los Angeles","Lakers"
2024-02-08,"Detroit Pistons","Portland Trail Blazers","Away",1610612765,"Detroit","Pistons"
2024-02-08,"Portland Trail Blazers","Detroit Pistons","Home",1610612757,"Portland","Trail Blazers"
2024-02-09,"Atlanta Hawks","Philadelphia 76ers","Away",1610612737,"Atlanta","Hawks"
2024-02-09,"Philadelphia 76ers","Atlanta Hawks","Home",1610612755,"Philadelphia","76ers"
2024-02-09,"Washington Wizards","Boston Celtics","Away",1610612764,"Washington","Wizards"
2024-02-09,"Boston Celtics","Washington Wizards","Home",1610612738,"Boston","Celtics"
2024-02-09,"Houston Rockets","Toronto Raptors","Away",1610612745,"Houston","Rockets"
2024-02-09,"Toronto Raptors","Houston Rockets","Home",1610612761,"Toronto","Raptors"
2024-02-09,"Charlotte Hornets","Milwaukee Bucks","Away",1610612766,"Charlotte","Hornets"
2024-02-09,"Milwaukee Bucks","Charlotte Hornets","Home",1610612749,"Milwaukee","Bucks"
2024-02-09,"Denver Nuggets","Sacramento Kings","Away",1610612743,"Denver","Nuggets"
2024-02-09,"Sacramento Kings","Denver Nuggets","Home",1610612758,"Sacramento","Kings"
2024-02-09,"New Orleans Pelicans","Los Angeles Lakers","Away",1610612740,"New Orleans","Pelicans"
2024-02-09,"Los Angeles Lakers","New Orleans Pelicans","Home",1610612747,"Los Angeles","Lakers"
2024-02-10,"Oklahoma City Thunder","Dallas Mavericks","Away",1610612760,"Oklahoma City","Thunder"
2024-02-10,"Dallas Mavericks","Oklahoma City Thunder","Home",1610612742,"Dallas","Mavericks"
2024-02-10,"Detroit Pistons","Los Angeles Clippers","Away",1610612765,"Detroit","Pistons"
2024-02-10,"Los Angeles Clippers","Detroit Pistons","Home",1610612746,"LA","Clippers"
2024-02-10,"San Antonio Spurs","Brooklyn Nets","Away",1610612759,"San Antonio","Spurs"
2024-02-10,"Brooklyn Nets","San Antonio Spurs","Home",1610612751,"Brooklyn","Nets"
2024-02-10,"Memphis Grizzlies","Charlotte Hornets","Away",1610612763,"Memphis","Grizzlies"
2024-02-10,"Charlotte Hornets","Memphis Grizzlies","Home",1610612766,"Charlotte","Hornets"
2024-02-10,"Chicago Bulls","Orlando Magic","Away",1610612741,"Chicago","Bulls"
2024-02-10,"Orlando Magic","Chicago Bulls","Home",1610612753,"Orlando","Magic"
2024-02-10,"Philadelphia 76ers","Washington Wizards","Away",1610612755,"Philadelphia","76ers"
2024-02-10,"Washington Wizards","Philadelphia 76ers","Home",1610612764,"Washington","Wizards"
2024-02-10,"Houston Rockets","Atlanta Hawks","Away",1610612745,"Houston","Rockets"
2024-02-10,"Atlanta Hawks","Houston Rockets","Home",1610612737,"Atlanta","Hawks"
2024-02-10,"Indiana Pacers","New York Knicks","Away",1610612754,"Indiana","Pacers"
2024-02-10,"New York Knicks","Indiana Pacers","Home",1610612752,"New York","Knicks"
2024-02-10,"Cleveland Cavaliers","Toronto Raptors","Away",1610612739,"Cleveland","Cavaliers"
2024-02-10,"Toronto Raptors","Cleveland Cavaliers","Home",1610612761,"Toronto","Raptors"
2024-02-10,"Phoenix Suns","Golden State Warriors","Away",1610612756,"Phoenix","Suns"
2024-02-10,"Golden State Warriors","Phoenix Suns","Home",1610612744,"Golden State","Warriors"
2024-02-10,"New Orleans Pelicans","Portland Trail Blazers","Away",1610612740,"New Orleans","Pelicans"
2024-02-10,"Portland Trail Blazers","New Orleans Pelicans","Home",1610612757,"Portland","Trail Blazers"
2024-02-11,"Boston Celtics","Miami Heat","Away",1610612738,"Boston","Celtics"
2024-02-11,"Miami Heat","Boston Celtics","Home",1610612748,"Miami","Heat"
2024-02-11,"Sacramento Kings","Oklahoma City Thunder","Away",1610612758,"Sacramento","Kings"
2024-02-11,"Oklahoma City Thunder","Sacramento Kings","Home",1610612760,"Oklahoma City","Thunder"
2024-02-12,"Indiana Pacers","Charlotte Hornets","Away",1610612754,"Indiana","Pacers"
2024-02-12,"Charlotte Hornets","Indiana Pacers","Home",1610612766,"Charlotte","Hornets"
2024-02-12,"Philadelphia 76ers","Cleveland Cavaliers","Away",1610612755,"Philadelphia","76ers"
2024-02-12,"Cleveland Cavaliers","Philadelphia 76ers","Home",1610612739,"Cleveland","Cavaliers"
2024-02-12,"Chicago Bulls","Atlanta Hawks","Away",1610612741,"Chicago","Bulls"
2024-02-12,"Atlanta Hawks","Chicago Bulls","Home",1610612737,"Atlanta","Hawks"
2024-02-12,"San Antonio Spurs","Toronto Raptors","Away",1610612759,"San Antonio","Spurs"
2024-02-12,"Toronto Raptors","San Antonio Spurs","Home",1610612761,"Toronto","Raptors"
2024-02-12,"New York Knicks","Houston Rockets","Away",1610612752,"New York","Knicks"
2024-02-12,"Houston Rockets","New York Knicks","Home",1610612745,"Houston","Rockets"
2024-02-12,"New Orleans Pelicans","Memphis Grizzlies","Away",1610612740,"New Orleans","Pelicans"
2024-02-12,"Memphis Grizzlies","New Orleans Pelicans","Home",1610612763,"Memphis","Grizzlies"
2024-02-12,"Denver Nuggets","Milwaukee Bucks","Away",1610612743,"Denver","Nuggets"
2024-02-12,"Milwaukee Bucks","Denver Nuggets","Home",1610612749,"Milwaukee","Bucks"
2024-02-12,"Washington Wizards","Dallas Mavericks","Away",1610612764,"Washington","Wizards"
2024-02-12,"Dallas Mavericks","Washington Wizards","Home",1610612742,"Dallas","Mavericks"
2024-02-12,"Golden State Warriors","Utah Jazz","Away",1610612744,"Golden State","Warriors"
2024-02-12,"Utah Jazz","Golden State Warriors","Home",1610612762,"Utah","Jazz"
